timestamp,open,high,low,close,volume,amount
2025-09-02,19223.6,19246.0,19043.7,19091.2,0.0,0.0
2025-09-03,19089.6,19177.9,19060.3,19141.8,0.0,0.0
2025-09-04,19140.9,19187.0,19095.6,19126.8,0.0,0.0
2025-09-05,19126.8,19311.6,19122.7,19242.6,0.0,0.0
2025-09-08,19242.6,19245.9,19106.7,19180.0,0.0,0.0
2025-09-09,19178.4,19435.0,19171.9,19288.9,0.0,0.0
2025-09-10,19289.8,19310.1,19230.6,19250.0,0.0,0.0
2025-09-11,19250.0,19335.6,19197.3,19313.3,0.0,0.0
2025-09-12,19313.3,19337.5,19163.3,19217.4,0.0,0.0
2025-09-15,19217.4,19322.8,19197.7,19299.8,0.0,0.0
2025-09-16,19304.7,19529.1,19256.3,19510.2,0.0,0.0
2025-09-17,19510.2,19583.7,19399.7,19408.8,0.0,0.0
2025-09-18,19407.9,19556.0,19394.2,19455.3,0.0,0.0
2025-09-19,19455.3,19538.0,19433.0,19485.8,0.0,0.0
2025-09-22,19485.8,19601.4,19453.4,19599.7,0.0,0.0
2025-09-23,19598.1,19695.5,19580.6,19690.5,0.0,0.0
2025-09-24,19689.7,19703.7,19556.4,19574.0,0.0,0.0
2025-09-25,19574.0,19699.5,19494.6,19529.7,0.0,0.0
2025-09-26,19529.7,19605.6,19508.9,19577.4,0.0,0.0
2025-09-29,19577.4,19617.6,19507.1,19548.1,0.0,0.0
2025-09-30,19548.1,19612.5,19512.2,19554.7,0.0,0.0
2025-10-01,19553.9,19643.2,19451.1,19477.7,0.0,0.0
2025-10-02,19476.0,19535.2,19375.4,19431.0,0.0,0.0
2025-10-03,19430.2,19501.2,19381.9,19416.2,0.0,0.0
2025-10-06,19416.2,19461.3,19282.4,19380.1,0.0,0.0
2025-10-07,19384.2,19424.5,19265.0,19280.7,0.0,0.0
2025-10-08,19275.7,19320.8,19206.3,19255.1,0.0,0.0
2025-10-09,19249.3,19290.4,19096.2,19133.5,0.0,0.0
2025-10-10,19133.5,19249.3,19119.4,19231.1,0.0,0.0
2025-10-13,19231.1,19288.0,19138.4,19159.1,0.0,0.0
2025-10-14,19160.8,19255.2,19130.0,19237.8,0.0,0.0
2025-10-15,19237.8,19296.7,19228.7,19294.1,0.0,0.0
2025-10-16,19294.1,19378.6,19285.0,19366.2,0.0,0.0
2025-10-17,19366.2,19451.4,19316.5,19318.2,0.0,0.0
2025-10-20,19336.4,19369.1,19290.0,19295.8,0.0,0.0
2025-10-21,19297.4,19319.8,19240.3,19243.6,0.0,0.0
2025-10-22,19243.6,19355.1,19061.6,19244.4,0.0,0.0
2025-10-23,19245.2,19507.8,19222.0,19310.0,0.0,0.0
